customer_id,name,age,account_balance,device_id,account_age_days
28457780-5e20-4957-aab8-bd33911f730b,Brian Berry,78,34731.72,bda3c162-3a78-464a-9d86-80cbb90800f3,2090
dbd30aec-0b46-4173-80a8-547382425912,Dana Ruiz,42,13073.7,2dd0622e-266b-42ea-ab93-f78c620af158,131
090d9655-db84-4660-b5d8-fb91ee6081ac,Suzanne Yang,61,48417.27,3f8e2d0d-5261-4dec-b979-d5f56b5bc975,102
51e744e4-b864-4a08-aa75-752d6a8fcacb,Blake Watson,29,18687.72,0d7bec04-e6e5-4b32-ac5f-12ef8085c147,2865
8409c5ea-cde9-48b3-b922-a7e42de982f8,Dr. Andrea Marshall,78,39710.66,4f89e3b2-d847-4c53-8605-e58a48454343,1521
74ed5145-8d97-45c7-961d-5c8753c9fe59,Curtis Elliott,64,5248.56,3e19fc1d-9f6a-4a65-bd54-da044dcd0009,216
f8cbab4c-9779-4e84-9e47-2e2276c3e642,Raymond Gonzalez DVM,25,32308.52,268b84b6-3ec0-4285-8bc4-ec0ec2aef674,1751
061efb95-68f8-4063-aeb1-9ad201a1fb0f,Gregory Franco,87,49048.26,55c3b2db-f374-490d-8274-ce40e09016b6,2514
60538c1b-a845-40a1-8249-2e5e005fd0e6,Monica Garcia,29,11839.26,6b790d01-3cf8-4d20-bbad-793f87a1ec02,489
f8f9a45d-0f55-4896-b610-396b7df59abf,Michelle Davis DVM,43,2931.91,69be173a-850e-40ad-9872-f72ee5b4a1ae,778
755d814b-5f5b-4255-a544-9887b36ab3ed,Angela Davis,33,46337.17,64f434d6-d1e9-4691-a320-9116222df6a4,1818
0ff1c51f-915c-431b-9786-7b1213281726,Victor Young,24,2663.35,ed1115d7-50a4-4c85-99d5-7b0242d04d55,629
d4f76322-b362-40d2-a498-8bdecd0254db,Emily Nelson,24,15570.1,22d839d3-33e4-4986-b18c-ccdc131eb723,2736
1be5a4c3-95af-4d0c-8528-5425c7a9f33c,Christopher Owens,89,48581.85,5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,727
73b0d676-3527-45c8-8534-ca08f6f24d1c,Derek Wilson,56,23302.04,4de1087b-afa1-4a55-8ebe-abaa28597b34,1467
9a72083c-b266-486c-b467-88bdd38e13e4,Russell Murphy,34,32858.2,f7e9101d-3f8b-4433-b60e-695c1759ba96,2668
0c880714-8372-47e0-a570-46ea5b11f51f,Debbie Ewing,77,24572.03,dac726b6-6786-4fb3-b3bc-9a7107f4fee5,131
8cd4b90a-bf82-41bc-8e52-fc4273c374a6,Joel Lara,54,26982.99,0fc98d2e-030f-4be9-9f17-8f9323c97a1e,183
38e7e019-fb89-46c8-87ec-fe71d49347fc,Rodney Watson,56,16449.23,15839b99-a50a-43dc-b004-e897a15b2e18,2545
eadc9960-4242-41e2-960b-e0f495132c22,Alison Brown,21,39745.44,cf2e3296-7184-4713-a55f-65b7e709fba6,921
d8e70aeb-e7b3-4085-978b-e96820f87ba2,Erin Williams,30,31668.68,ec93e596-2b01-4723-8cf6-97a57603c36c,16
b9744cde-d259-4960-aee3-560792ea1324,Allen Vega,59,43956.6,e886a011-36f7-426c-9a9c-06792c3d17e2,311
722dce13-47a4-4c42-8665-34972fe922aa,Amanda Harvey,59,49526.72,7fb75c57-4b8c-431f-a5b4-09833eebc04a,251
7aa1c567-8cf9-4ea9-a1fd-c6d169785221,Douglas Taylor,30,26917.92,cc152a1b-e278-4642-a484-e035330faaa3,1632
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,Rebecca Mayo,56,1464.79,7acc9970-5bee-4570-b69f-75c5c82ba1be,29
58129eb2-7c13-447a-880c-21958b6584ce,Kathryn Price,79,5338.63,98dc9e0b-51a1-45df-86ac-10102e0869c1,318
cf89569d-e550-4736-8780-6e713811b519,Amy Frey,74,29457.1,95804c2a-c44f-44b8-9b80-b8d18788dfed,1772
28dd2bfd-f956-4e95-bb96-4c74ffe62994,Matthew Adams,27,5493.27,bcaff931-ead1-4464-8a8e-858cd0f81063,340
f2a32efd-ff13-4c80-8398-c3320e500785,Ryan Salinas,22,36881.32,fdd5b0f8-d6d7-44fd-af69-a9805ad479ef,2051
3c8e9d78-2d14-49f4-ac78-644fd86065a2,Renee Wolfe,62,18376.49,b4157cea-0738-4ba4-9770-a3dbe9fa97e2,2034
91519998-f293-4585-9a07-d758b357f3f9,Kristine Lopez,85,36062.11,f86b543a-e1b2-43cc-8f76-7343fcedf994,293
2cf149cb-4f1e-4a37-8ac8-ad937e02921d,Brandon Hall II,42,14586.02,54ec84ce-002c-4b25-ba5d-7c8286c5547c,2997
ce7334f2-3393-4b6c-9d37-efb6eafb3e90,Mitchell Sellers,32,19832.01,0f3f0f48-52d6-4779-9e43-79cbd8230076,964
b466fab6-962c-44dd-a5d0-7461059c1574,Patricia Mathis,29,47864.37,12916e60-f5e7-4daf-9d69-6bc8dc54d59b,1829
a981fa54-f121-4129-b45c-9a545fa3a531,Brian Turner,78,13690.15,bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,710
a3a6ef83-cab6-4107-afd6-9b3af2dd9456,Marie Thompson,56,44076.8,e3bcd6f3-b18d-4c8c-8fdd-bebcf7ff88d4,1326
5b58eb49-c978-4b52-9d1c-0838edc8cca8,Kevin Thompson,28,45282.47,4b657bcc-b041-4f19-bbe7-18354e8bf78a,2274
0075d3d5-ba94-4a66-ad7e-4a452099e71f,Tiffany Myers,42,37424.29,91468cdc-f716-4b73-8555-23edfe8956c8,772
5176a9d1-9a36-44d6-ae9c-e8ff084a3c4b,Tracy Walker,76,20677.43,7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,1334
13eb22c9-bece-421a-94c7-743b2401342a,William Jackson,74,11803.82,d2586d90-16b6-4f61-b68c-62e6e2a45909,2801
bab27bce-a39c-4bd5-ab86-bafdb57ec883,Jillian Baker,20,41484.08,59b9222c-115a-4fac-b173-fcdf3fe1e8f3,1797
b86d066b-1ba8-47c6-897a-24ad41b455b8,James Oconnor,71,48486.03,69fd28e6-e271-4ff9-aa95-27f6f8170ebf,2737
59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,Ashley Mendoza,26,46459.86,c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,1914
7387928a-29a3-4b6d-b9bf-ca38afe9be90,Ryan Phillips,78,13751.44,1acf42c5-f3a0-4120-82d9-43ee51976e75,2467
e34f76b4-2b8c-43bf-9780-be1712fecc2b,Nicholas Payne,67,25068.13,5683ede0-17d5-4563-ba60-ede1e5eb772d,2264
e4aa786d-9d17-4218-bc3b-0de5981262ac,Mr. Tommy Martin,20,40975.82,0db5d441-2837-4418-af27-c1b9e3c6dedb,781
f9722cc1-349e-44a9-94c2-9d5c19ec0829,Michael Bowen,85,29424.22,a91cf192-43e8-444b-8a45-a905badf9397,1291
188df23b-3ccf-46eb-8c22-72f34811e562,Kenneth Larsen,73,14014.4,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,988
d2eaef18-4b67-47a1-966e-cfe36d779595,Lindsay Gonzalez,46,44548.66,a3607681-2bbb-489d-b4fa-dee106969d48,921
793bed1b-14f9-4394-ba20-74034ab427e3,Elizabeth Sanders,59,40666.29,43d75413-a939-4bd1-a516-b0d47d3572cc,40
6334fa2a-8b4b-47e7-a451-5ae01754bf08,Stephen Wood,42,27992.01,7092d401-4367-4d58-8b6c-03c8721e5419,955
d64acb1f-39eb-438a-836e-3c49770e09db,Antonio Goodwin,55,13727.94,ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,1200
69fb0763-8a9c-46f7-8ee4-e5125802b640,Leah Spencer,35,4971.26,85c7f3be-d183-410f-a319-629bd73e7bb9,1712
afe3af13-8917-48e8-b733-60946b2b78b9,Karen Keith,45,4730.41,6511e61a-1436-45f5-8c81-926079ec533c,593
08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,Stephanie Mcbride,57,44262.41,25bf213d-9eca-481b-bb95-d0fcad72ed05,318
72f444ab-c1d7-4f4a-b302-5d161ecacae9,William Stanton,75,28994.63,0aeccec7-204d-49da-b156-7f2acef74829,1890
aee14f87-fcff-49e3-940f-f5896c624c2c,Zachary Burton,57,28720.87,51db1a37-4204-4733-9855-0b1ed5881c1c,1773
ceae1325-ea07-4d80-ba23-6c22e92a7b97,James Sanders,50,44052.87,850a48d4-46b5-48de-9b4b-b8eb537d0bd1,2384
032a461a-df9b-4c1f-aacb-1f6d7549c9f9,Lisa Mills,57,13018.99,264ef59d-6a18-45af-9cce-08e96b6a8061,2619
952a5345-9682-49ff-910c-4cb725f06b0a,Teresa Buckley,76,8859.61,c926a021-19da-4262-8790-3dc5900c0af7,2829
e1509425-891f-4683-9e12-dbf1493d6196,Jason Reyes,62,35176.1,7919955c-9be4-419f-9270-1d607c4f48e4,1194
67294d3c-4681-4a88-ac15-4804099759a3,Lee Steele,80,35250.55,e1035e1c-e3bb-42ae-a552-ac5309eda6f5,700
0c9e5550-3cd1-4f3f-b0c5-827854dccba5,Tammie Prince,24,44200.22,cb2cc805-d140-4430-967e-642e052dfb9a,557
d7c4caed-47c4-4c51-8f9a-5f984d950273,Michael Garcia PhD,75,23808.03,be64ac2a-f966-41a5-8cec-495b226716e3,1055
52246d05-d369-4867-8626-e38f716fb276,Jason Brewer,40,1252.11,e9d6bb7e-361d-4014-b114-56de301c8db3,2720
7c059799-bdae-4eff-a83c-510ed2efa93b,Sharon Nicholson,70,37431.9,10cc4604-28b2-4b1b-8a9f-1d5983e8b700,2130
67443fb8-81bd-45d5-b5a6-571c4fa5c35e,Samuel Suarez,19,41774.57,e00bd534-3158-41fb-ac7a-0d3107692583,2013
0ec0ad4b-d644-4a9d-b362-d476d53ae57f,Jesus Hull,29,1312.91,5e4c4fd1-4623-43a9-b2f8-dbabb462e3e8,1248
659e0258-814f-4657-b6d7-0561d2d14ef5,Becky Johnson,30,31229.42,7233d5af-9813-4da1-bd21-20ad5f59fb4d,1137
797e3984-ded7-43ef-b5e4-a9c12d761ffa,Hannah Martin,34,6676.35,d4b3e8cf-bfbb-4ab3-8237-8962e4fd6c34,2914
0706fec2-48fa-4e98-9723-ecdbb0588256,Christopher Armstrong,77,1444.55,38aa76df-db6b-439b-b6dd-9529f704d72f,2413
34ec5264-ad7d-4f81-b9a0-f145a5bab050,Jason Smith,52,7293.99,aea4a441-c47f-457e-b796-611fc7c1fb1b,2515
21df5609-e959-437f-b95e-6f2b02472360,Lindsay Smith,47,1902.96,f168c605-ce1a-4669-9bbc-6cbc409ca8f2,1257
b599277f-f78e-49e8-b676-291d4e329b4b,Jessica Bennett,80,20215.41,37dc8c78-4082-4cda-b580-e4e959450186,2383
8548867b-ad5c-4a24-8d59-616b7779857f,Jennifer Garcia,54,6022.98,f76b9723-a990-4071-bfda-9a9382f29004,1220
8fbba749-5fcd-459e-96e1-8109d7e174e6,Lisa Evans,37,34706.4,5616af7e-1057-4002-bb53-359e1bacbd0d,1266
533c2ed5-a3fe-4479-86c7-9b36fd053963,Debbie Dawson,85,15747.21,30385dd7-4c7d-4313-a6c6-81b0e4729be5,1041
3d846fc9-c3f6-4136-846d-5a3b2661c426,Renee Lang,29,4300.18,51d05ef3-a918-43fc-a772-fe9f999bc859,886
06843c86-b8a6-4402-a3d2-6b8dae46024d,Yolanda Green,82,3838.1,bc9a7998-6365-4c2a-a793-cb096b271eff,2258
fea82e3a-b544-41cb-9541-0a9d090aaa93,Cheryl Barber,67,49517.27,a36884f5-88dd-4880-afb2-8b3d38eccb4d,687
f0cf9d73-e812-4ef0-b9c9-c839c8ef0377,Katie Bruce,46,22851.96,8ee9581a-e061-465f-a859-6f8cd73418fe,763
7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,David Stokes,69,38154.9,f269921c-2edd-4141-a9a1-c6d5c34e9baf,1031
a7890770-55ec-424a-a64b-9b37ae01a122,Henry Garner,46,2084.05,e3082ddc-c9c0-4b7d-aba4-170b4e9d23e9,2927
95e7f614-42b4-4281-9f26-946654d1332a,Samuel Ruiz,49,38749.96,948f664a-9565-457b-a267-d32fddcbf4bc,570
78e36397-123b-41cf-9ee3-39fff1bdb598,Kathryn Dillon,43,8787.98,69c165ae-4c61-4ae8-87a3-7f1061b512ed,738
26996aab-daaf-4529-9eef-f82a0dd70158,Curtis Ortiz,46,47270.88,fc950bba-e818-4f34-a491-7f7d91c46efc,2445
dcc5d975-50fe-4199-a4aa-5685752366ce,Peggy Freeman,56,26824.18,503be788-2d44-4af8-bc94-76b1a18b5d15,2845
73b9c2ac-0134-476b-8ed9-fa95a26e865b,Philip Jackson,46,15620.35,c90394ea-7d54-4c82-a88f-3435c3b534db,1824
2120bfba-1689-40b8-879d-db62c37944c1,Madeline Powell,19,38868.32,0131ff3b-6221-4670-ba36-e788f71fb9a6,1563
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Adrian Morris,84,47592.31,049626ba-30c9-42be-87f1-d48cd54e7948,2796
bbcd6c18-a06e-4de5-810e-4265ad3f5dd4,Michael Cooper,73,22184.41,80daa8ca-6230-4d27-9a4b-160621019bff,21
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,Elizabeth Carter,64,21566.64,862c92fd-98ab-42e7-8531-9f0fba533122,84
afd0d2f7-e352-4444-af04-af36567c5d44,Grace Valenzuela MD,23,38244.61,e82a3879-f2b5-47ea-aa35-ce30303cb04b,1411
04e55bd5-6744-4cd4-8fdf-c6f9eb0f827c,Nicholas Anderson,18,16716.39,812faa38-96f6-4c09-859c-1ba0bbec721d,934
b60b4f87-5dd8-4ffc-9f87-8b322b429596,Amanda Mcdowell,32,37546.01,9f85c2dd-88e4-4a48-8570-9e30417b6634,1856
0c472187-fea3-4d37-980b-68530c7031eb,Martha Smith,42,36031.28,71be94c3-6ab1-4db6-9da4-66feb0937085,1810
40b374f8-8c1a-42c7-9fa3-ed1f61584f88,Christian Neal,32,24105.09,6bbe3b5a-4d15-47d8-8261-c87aa15c159a,1608
8532fc74-a998-4bdf-99d9-d0b5a962d996,Larry Taylor,77,10090.75,82f73861-1adb-48cf-a60c-1638d4a5a81e,1681
485f7888-1e23-4a4b-9e21-741fb8011026,Brian Gonzalez,70,8529.24,d4dd1b56-4353-41b2-8728-50c13322c68b,1051
5ba0c3e0-33a0-4aa7-b91e-5fcd85ece729,Elizabeth Williams,63,26987.37,b02e21aa-352b-4ec8-a90d-21cb7f111a36,2247
3c088990-54a2-4051-bb0c-cad9eee13cae,Michael Meadows,20,40043.09,7e7d9a19-ab45-4578-92fb-acf6d5d1c669,1964
c78f07cf-170f-487b-b30e-e4fe262e5559,Misty Garcia,70,45679.97,74eda60e-3b2d-420b-a4f3-418541822509,378
439db29d-4bc8-4c16-ba2f-bd74fd1935cc,Brett Thompson,20,10087.48,5c370739-4a62-4c5e-9a2c-f8520a190939,527
6d0e0597-500d-42a7-ad40-9244cd3566ef,Anna Chang,42,1060.36,236dd176-da1c-46ae-8279-e2ab0bbf6334,2503
54231dbe-2ba6-4158-a5ae-cf37a9d1a28e,Jeffrey Howell,34,30758.02,5f642a53-17cb-485d-bbaa-574fe0e3c5ce,1876
1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,Victor Nelson,26,10825.71,7a6e43d0-d9c5-4cd9-b09d-721b62be4009,1017
e2d903c8-a61a-4d8e-abf7-240fccc62fed,Ashley Horton,77,4146.24,d8274fc3-f145-4426-bb48-1ded0f037337,1014
e9462820-6a80-4ac2-9a8c-f13c28ce231e,Rebekah Gregory,19,40080.4,c7774fae-6137-48c3-9c7f-aca62e671784,395
dcd1c413-0760-401f-9c81-fc465bcd236c,Sara Mcpherson,81,23305.79,7cf59d5f-eb9f-43cb-bbab-1baa2172a0aa,72
70d0ebcb-6949-4ce5-a339-5b1a1ce97871,Dennis Edwards,38,4549.9,865a7766-ad8c-4fea-9e4b-061eb45e9463,1344
b9493906-939f-44eb-be5e-215ec47cc30b,Vanessa Santiago,55,15291.47,b0309aaf-85ea-46e0-84e3-b774569adef0,1325
6ecf1ed2-1861-49f3-9e44-e98cb359390e,Danielle Reed,50,47679.78,260e37cc-6287-4624-a433-1510ad21b4cc,1416
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,Amy Schneider MD,28,24544.84,7eef09ab-da14-4a47-b823-51d9d94df188,1112
c05db774-132a-4e58-aa57-e880de9205ea,David Cordova Jr.,58,12860.21,60ee64ba-a4b0-418e-8ced-470739034b65,2937
142e3df0-3c28-45dc-912d-aea8673d2920,Robert West,63,7982.28,50e96888-7273-4e7b-bf9a-d277db496e6d,592
bec7fb11-7f53-4c0a-bb0d-3cda1e639261,Ashley Gutierrez,71,31289.63,d36ec1bd-000b-4f5e-8c91-bd138ea02346,2721
f692641a-9aad-40ce-8ab2-4f241744ee3f,Elizabeth Romero,57,1478.77,74ca0ad7-abe5-4e96-a793-9a2e34f43404,2044
d34794cc-5d04-432d-9742-3882f34a7949,Daniel Gibson,19,27177.87,99966612-9ea8-4552-8475-66bf8f660bbd,1769
5d00df1b-a83c-4c2b-b776-e729791f49f6,Ashley Malone,47,2626.95,5aea6352-5763-4e1e-808f-fab938c46b38,2164
ccc7147f-f6e5-403c-a237-9e6fd4734534,Joseph Park,43,20449.24,7e0f60b2-2a06-4609-a599-bd3c0bb81d38,2242
be153187-b783-41d5-9264-04b923f47a55,Ashley Carr,55,28809.5,da296905-ee22-470b-9ee9-32603002d831,1710
d315fafa-7500-4785-b730-dfba6494dd5c,Michelle Rodriguez,32,10807.36,a21c0c06-ed37-4567-8be7-728e6a1aba9d,887
1f8b4af1-96bc-432d-ac11-7babd6642fe8,Joanna Barrett,61,6123.82,f6bf2f72-2277-4161-8113-17a8f4c8e393,1995
bc788423-87c5-4526-811c-45447fb33be5,Timothy Roberson,78,35617.31,c7f4f4f9-8222-4ad3-aca3-91d47ba16dd7,1926
b11af726-2d5d-4395-a901-a768ebd14b0c,Monica Anderson,26,46874.4,9b2d5a2a-99bd-4240-a853-5961632d0302,2271
e1a2cfe7-810d-4c57-9264-5a59e1f85b33,William Moon,49,15642.96,65daced0-460a-4125-bf8c-93d4c32afc4a,716
4b4ef503-f872-4413-97c5-982cf6ae10e8,Casey Gutierrez,25,47420.17,8325bd9e-bf98-4734-a2ed-8686b33422cb,1884
8c3d031a-b395-4193-97d3-b9d94c859233,Michelle Walls,79,39387.71,35afbb2d-336d-4786-b7a3-c30aa1f0fa7a,111
afc5c20e-4a63-4af5-b6e1-e7ac9fc97264,Michael Zavala,24,33380.19,2d852212-f554-41f8-b9a5-5cf2a66c0fa1,208
a30a6658-b1be-4df2-8ae0-b8a080ff2909,Brian Bell,21,30276.32,f1530f68-9215-483a-9532-caba7af985ff,22
ac9b389a-6adf-4568-b5ca-a993aacad101,Sarah Mitchell,43,24564.29,0344edb3-ceed-4ffc-ac21-835dd8e8b97c,809
6180b78a-0678-4c34-9b41-a61e85d1a1ef,Michael Gonzalez,77,36847.89,fbc8c77e-2933-4fc4-8918-a346c00c200c,971
257c54bc-4024-4424-aef2-ab2f495fa2fc,Melissa Phillips,29,13108.06,5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,2957
9db94eee-1a3c-4131-b3dd-3bc6d06405a8,Nancy Hancock,42,43717.39,638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,2170
cbfd4a31-c8c8-4ad6-82cb-cdc73cd30e99,Donna Beck,36,48817.4,6aa415b5-6336-4815-a1af-663ced2e1bcd,685
af65e8cc-f9cf-4499-89c1-ad45f4ea6b97,Juan Smith,25,43719.81,de6cf36b-9edd-4182-b3fd-862d4057e470,2357
716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,Susan Bush,72,3139.42,96a06bf2-c14e-4d10-9e24-4824a5cb3c6e,1990
324bcc3d-9a77-41a2-bd0b-0fa28beef83f,Tracey Phillips,35,33009.89,13106665-aec2-4b19-bbc3-98d82d6bc882,549
bc2e2b59-2c7d-4667-b664-c7202fddb26a,Jamie Patterson,73,48764.86,2932a211-214c-4a4d-83a5-34d28e7d3f5a,2972
0171f5a7-4148-4d11-9894-62e895801c3a,Michael Moore,52,11807.5,98cd2655-5297-41ad-adba-948427591ad4,1983
a0180791-eeb0-43fe-860e-a4d50d04dcb6,Mary Henry,24,23668.52,12a850c5-5bab-4f4a-8cd7-4c27929af586,2910
86804a8a-515f-452c-b52a-9e6bc8b648e0,Clinton Jones,48,21379.46,8b074d1a-6a7a-4841-a8cc-812a8150e0c9,2072
597278c5-1789-4e63-a746-5743897b303d,Daniel Rivera,37,31809.48,f3476736-37ec-47a6-8b27-b0795c5d3f1b,2780
79903d96-87ce-469d-9e47-a339c0ae0b1a,Samantha Zavala MD,37,25737.4,3d877034-7217-4fa3-9893-ef12ab3f8d22,1713
eb29d912-9d1b-43df-a46b-6fcee78d147c,Tina Fleming,68,29355.1,cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,2468
41afeb2a-62c8-43f4-9d06-149ef1eab64a,Diane Pruitt,83,30288.45,83a9c235-5ffd-4015-853f-1db3d275bd43,2980
7c9f3bc3-7210-445a-823c-7ef9cd8565ce,Steven Lee,23,33095.46,189099c9-f2be-429f-9514-9755838e9a61,755
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,Adrienne Jones,75,45705.8,3692a531-c609-4cd8-a127-dc6bab9b153d,1292
d5ee2587-6c98-4d9b-af76-b6c2dd6d6b41,Joshua Park,20,31525.36,6f6bbdf3-c673-42e0-bdca-c10ff9e9cf93,2069
12767d13-f093-4776-9116-d014a5850828,Brittany Stevens,32,12553.81,12c0620c-1667-4518-89b2-eae654eb4c91,794
407d0aff-cb51-4911-ad90-e4ee0de4833e,Laura Perez,25,20860.2,737cf8b5-6356-4add-a85a-9f2b4236c0bf,478
50ffde64-6eda-4a8c-a789-e7d0a155eb2c,Michael Nichols,59,12639.62,103056b7-9e4c-44dd-b864-a47ba43447fb,2382
0ba6fe09-95ea-4825-bef6-a59ac186a221,Angel Reilly,19,9867.87,af95be79-c971-4f51-8a32-bb221b2bb2ec,2885
481186e9-1625-44ca-9b47-e6394d2551eb,Jessica Foster,55,25121.61,2804d0ac-7957-41bb-87e3-c39aa9252745,2366
bf2b43b4-22e9-4527-b849-1ecc889157fd,Robert Gardner,77,20846.02,4c4d6e40-24e2-426c-a250-d133f5cb5be4,14
f7222fbe-ea06-494b-a310-ff72ad62d094,Monica Brooks,19,5667.81,dff0b9bf-8db3-42c1-82da-bd76f3102525,2939
0ab1a504-1f8c-46e0-a431-13fd8e190d07,Kyle Medina,45,13648.54,35c606b5-4e00-4d55-95ca-dfaff26d3dd3,1253
b9d707a9-e74e-40b3-bdce-635fbf905d6a,Jason Brewer,22,16934.31,2f1a25a8-2934-4e15-a477-f0478336a758,1448
40b3af7c-d5b2-41a9-9dec-2b8338858f7e,Christopher Marsh,73,20436.33,c04446bf-d9f4-4bbd-8dec-644cda2d2156,2967
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,Joshua Roberts,64,12499.03,3289f58b-1923-4afc-802d-105b113eaf84,630
f3981e9e-7cb8-42a0-94a1-eab0b9c037aa,Carl Rios,31,17213.58,11defebf-9e98-461d-88fe-bf6d199c8d94,1629
7c6166df-515a-4b43-b189-1f48e66e2c11,Luis Torres,27,33800.13,911ddc79-90c8-4420-a703-5b27958c2936,1281
f56aabc0-50fb-45b0-8ec5-69695d4f7107,Aaron Sanchez,22,13187.0,a40dfea5-bd64-487e-b652-ae9938b5e89a,1707
5c074653-d711-43e4-86d4-7d416fa5d3b0,Nicholas Humphrey,18,13373.86,c65720ae-5bd6-4d4d-b202-fae5767d3b27,2934
1bdc74a9-8d3a-4d76-bcaa-281b4e336644,Lawrence Wilkinson,45,2796.9,e42c0aea-23d7-463d-9391-d017dbd4a86d,1957
bbc99473-4363-489c-b249-5cff89e2df24,Angela Jones,64,33526.42,a1b24627-81d6-4019-997e-8d3c04c4f46a,2213
9432d797-94f6-467a-9009-550707fc584e,Kevin Escobar,66,42364.35,e4dc4306-8b20-4e3e-82b7-c0488d3543be,1580
a7668617-78db-4de3-8a28-4792ffaca645,Holly Walker,73,29682.36,db6f1c33-bbb4-40ce-96f0-1335c5ab48da,1743
80499bbf-76f6-4778-a246-0ac94a7eebc2,Jennifer Shaw,23,11086.22,f6c8b8b9-d915-4664-bd27-4ad5a9a54c24,957
af2537f5-9d31-462a-bb5a-bb36ce7968b7,Jose Griffin,37,14217.73,90d9170c-f2de-475c-90fc-c9f12ddc756b,969
256d4d11-f7bd-4499-9f48-2e7ca8cf4f62,Karen Howard,54,46893.68,3b53f64b-7cd6-4da4-82ef-da8b38048786,2845
3be8a5df-5e93-4de0-83ac-e8751017ab44,Daniel Velez,18,6983.39,eafb9f20-783c-41eb-a35a-11f25c7af83d,198
0a3731ab-0be3-434a-a1ad-640c7463835e,Mrs. Michele Boyd,76,16491.65,bdedcb7a-d5ba-404c-8603-c9eed463c183,1009
91f60406-8b5a-4683-9421-30904368ae93,Matthew Diaz,68,3037.07,13ed280a-d5e1-4d1f-a5f2-2dfba741104b,490
f9012b9c-6057-453a-8067-f79084440504,Kelli Gomez,37,49344.88,caeb9959-7ca2-4582-9854-09d9de22dc3f,1240
01b062c1-9aad-4234-a31d-b3457b6b911e,Brenda Martin,60,1851.61,47e321c2-a4ba-48bf-83b8-fa0513bc0dc6,217
28489240-2fd9-4ce1-a676-27ca3625fc20,Mitchell Wilson,67,48681.79,54899c37-cfa9-426b-aa24-1f463af7fa21,1247
acdbd5f2-7b44-4cd0-9d03-c3d5b862acc3,Daniel Martin,73,26264.21,3e612d66-05bf-4618-a930-b0c4d5576899,919
97a418b8-92d0-4319-a0bd-14220b0b81de,Mark Williams,61,27080.0,2a955908-0e50-4fd8-a598-f38392803da2,2199
8442906f-2e16-40b6-ac25-7a75421d4dca,Linda Elliott,62,8033.58,ba5c865d-b834-4070-a0e5-f6e504c44853,1970
f27f3ad7-4890-4b6d-9240-ef02a9681fc1,Jerry Haney,25,48525.69,38283a05-2baa-43c9-bb4e-9ecdde0787b1,129
2488c84d-99d0-40fd-a928-043ed492b51a,Samantha White,25,8652.03,2aefcf3b-43b7-40ef-82c4-1c54a8debd88,1382
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,Kevin Hall,22,48203.99,043d72db-1bcb-404c-a1d8-b96a62ada157,1199
e8ca7483-dc0e-4375-85d0-691c33cd1d56,Jennifer Hernandez,51,33419.99,e6cfcbd8-79d2-4001-ad6b-8a4e18a70609,1143
e0b4659a-09fe-4cdd-998d-65ba9d6022c5,Kathy Wilson,60,34479.15,e6e8790b-215d-4b1f-a8cd-f44d7b742440,2162
004ea81a-d3d8-47a8-8a0e-a57a9a7d509d,Patricia Banks,34,41712.98,dff47c51-5ed1-4e7f-abb1-f2bc85a4b0cb,303
6dd013f3-87a2-4e22-b298-b8110b1ec578,Robert Clarke,89,39980.01,cdfba4e9-96cb-4afb-99bb-89006198b718,1988
d6521e08-c2f4-4c10-a869-707cbdcbfffc,Anne Anderson,50,30429.87,e8fb5a96-3b85-46e1-840f-54057a25ed81,1311
9929afeb-4884-4a14-9575-11addbeae9f8,Jennifer Lopez,31,20299.36,01d23a76-ca17-4780-be5f-902fb58ac738,1093
850f1cdc-1e2a-43f1-85c5-391093f6f723,Matthew Watts,79,33234.42,1b4909b6-5cbd-4682-a8aa-123650deef43,1010
95dad216-a6cd-4e3c-ad13-0705279f91ab,Scott Henderson,81,3362.39,fde6849b-468b-42af-9ca4-364d5d9ad9f1,1609
3425449c-c145-46ba-a5bf-8e04ae3c2ce6,Richard Olson,50,20938.49,7bd7b4bf-8e0e-4bb7-8f20-c5e75ec646eb,688
93e0f235-4e80-410b-bd0e-e0b640f7924b,Michael Fitzgerald,30,39336.89,1e7c6795-a8c6-42df-9d23-ff41dae13586,2637
